Drug,Disease,Class,TC_HPO-SIM,TC_PHENO-SIM,SE-SIM_HPO-SIM,SE-SIM_PHENO-SIM,PPI-SIM_HPO-SIM,PPI-SIM_PHENO-SIM,HPO-SIM,PHENO-SIM,GO-SIM_HPO-SIM,GO-SIM_PHENO-SIM,TARGETSEQ-SIM_HPO-SIM,TARGETSEQ-SIM_PHENO-SIM
DB01259,114480,1,0.7549122288,0.7549122288,0.6966230942,0.4916891719,0.6966230942,0.5754055066,295.5571011,295.5571011,0.8652305231,0.8652305231,0.6966230942,0.2464318315
DB01259,276300,1,0.7549122288,0.7549122288,0.6966230942,0.5912643199,0.6966230942,0.5754055066,295.5672512,295.5672512,0.8896071024,0.8896071024,0.6966230942,0.3575722892
DB01162,147530,1,0.9773555549,0.9773555549,0.6407301997,0.6035216737,1,1,357.8854565,357.8854565,1,1,1,1
DB01162,144110,1,0.7262070946,0.7071067812,0.7262070946,0.4976133515,0.87553738,0.3490010815,349.7913664,349.7913664,0.9251509706,0.9251509706,0.87553738,0.475870834
DB01162,600082,1,0.9773555549,0.9773555549,0.7638219603,0.6035216737,1,1,352.2271994,352.2271994,1,1,1,1
DB01162,608622,1,0.9773555549,0.9773555549,0.7628682221,0.6393427282,1,1,357.8435412,357.8435412,1,1,1,1
DB01162,161900,1,0.9773555549,0.9773555549,0.7638219603,0.6393427282,1,1,357.8840594,357.8840594,1,1,1,1
DB01162,157950,1,0.7231326374,0.6302858669,0.7231326374,0.3982721302,0.7231326374,0.2116798562,354.5842636,354.5842636,0.8482795856,0.8482795856,0.7231326374,0.3828183383
DB01162,200170,1,0.9773555549,0.9773555549,0.6820257265,0.6035216737,1,1,357.8854565,357.8854565,1,1,1,1
DB00401,179600,1,0.9516619029,0.9516619029,0.7999253306,0.558173619,1,1,159.7873587,159.7873587,0.9915034323,0.9915034323,1,1
DB00401,608622,1,0.9516619029,0.9516619029,0.7999253306,0.5972647204,1,1,159.8968417,159.8968417,0.9915034323,0.9915034323,1,1
DB00401,161900,1,0.9516619029,0.9516619029,0.7628682221,0.5972647204,1,1,159.9874995,159.9874995,0.9915034323,0.9915034323,1,1
DB01133,602080,1,0.6524991597,0.6291528696,0.6524991597,0.3618734322,0.6524991597,0.3490010815,341.2154744,341.2154744,0.8626727001,0.8626727001,0.6524991597,0.3388694674
DB01133,167320,1,0.6524991597,0.6291528696,0.6524991597,0.3618734322,0.6524991597,0.3490010815,341.2154744,341.2154744,0.8626727001,0.8626727001,0.6524991597,0.3388694674
DB00620,208550,1,0.9801960588,0.9801960588,0.6786531637,0.6747734056,1,1,338.9070669,338.9070669,1,1,1,1
DB00620,114580,1,0.7665220203,0.5804795619,0.7665220203,0.3798187661,0.7891780391,0.3490010815,335.3192509,335.3192509,0.8387516209,0.8387516209,0.7891780391,0.205930965
DB00620,104130,1,0.7665220203,0.7427813527,0.7665220203,0.4050462937,1,1,338.9557493,338.9557493,0.9017169318,0.9017169318,1,1
DB00620,151590,1,0.9801960588,0.9801960588,0.8268296042,0.6525191568,1,1,338.8244383,338.8244383,1,1,1,1
DB00620,133600,1,0.9801960588,0.9801960588,0.8268296042,0.6525191568,1,1,338.8244383,338.8244383,1,1,1,1
DB00620,147540,1,0.9393364366,0.9393364366,0.8808840365,0.6747734056,1,1,338.8790345,338.8790345,1,1,1,1
DB00620,148100,1,0.8808840365,0,0.8808840365,0,0.8808840365,0,298.5131318,0,0.8808840365,0,0.8808840365,0
DB00620,152700,1,0.9801960588,0.9801960588,0.799019693,0.6525191568,0.8092992099,0.5754055066,322.4019231,322.4019231,0.8803674908,0.8803674908,0.8092992099,0.2129619624
DB00620,173200,1,0.8167129922,0,0.8167129922,0,0.8167129922,0,276.7669102,0,0.8167129922,0,0.8167129922,0
DB00620,181000,1,0.9801960588,0.9801960588,0.6624828426,0.6525191568,0.7341776857,0.3490010815,338.8141083,338.8141083,0.8803674908,0.8803674908,0.7341776857,0.2055534672
DB00620,165199,1,0.647018927,0.6123724357,0.6197085076,0.3816520186,0.6299199302,0.3490010815,338.8288654,338.8288654,0.7366213388,0.7366213388,0.6299199302,0.2061427173
DB00620,223350,1,0.9801960588,0.9801960588,0.6958519453,0.6525191568,0.7135988877,0.3490010815,338.8982148,338.8982148,0.8803674908,0.8803674908,0.7135988877,0.2288382605
DB00620,188030,1,0.9801960588,0.9801960588,0.799019693,0.6525191568,0.8384126854,0.3490010815,322.4019231,322.4019231,0.8803674908,0.8803674908,0.8384126854,0.2288382605
DB01320,217200,1,0.8164965809,0.8164965809,0.8451542547,0.8451542547,1,1,331.7785406,331.7785406,1,1,1,1
DB01320,239350,1,0.8164965809,0.8164965809,0.6653652273,0.5564148841,1,1,327.9359694,327.9359694,0.962889185,0.962889185,1,1
DB00963,212350,1,0.6594059454,0.508000508,0.5033524567,0.158113883,0.7428876772,0.3490010815,344.6476462,344.6476462,0.7600505086,0.7600505086,0.7428876772,0.1887248562
DB00963,115645,1,0.5816670891,0,0.5033524567,0,0.6965647671,0,267.4709157,0,0.6591274677,0,0.6965647671,0
DB01275,145500,1,0.9022472046,0.5948496901,0.9022472046,0.4472135955,0.9022472046,0.2116798562,247.2994137,247.2994137,0.9022472046,0.7282376402,0.9022472046,0.2351035008
DB01275,608622,1,0.9022472046,0.6546536707,0.9022472046,0.4809288066,0.9022472046,0.5754055066,266.7808089,266.7808089,0.9022472046,0.8020590115,0.9022472046,0.5959328248
DB01275,161900,1,0.7628682221,0.6546536707,0.7628682221,0.4809288066,0.7628682221,0.5754055066,273.5269639,273.5269639,0.8020590115,0.8020590115,0.7628682221,0.5959328248
DB00928,601004,1,0.9511897312,0.9511897312,0.6642899508,0.6642899508,1,1,144.0381894,144.0381894,1,1,1,1
DB00928,247200,1,0.9511897312,0.9511897312,0.6642899508,0.6642899508,1,1,144.0381894,144.0381894,1,1,1,1
DB00928,258360,1,0.755928946,0.755928946,0.6123582028,0.4915182744,0.6123582028,0.3490010815,144.6962335,144.6962335,0.7758167142,0.7758167142,0.8098377506,0.1939878434
DB00280,115000,1,0.7483314774,0.7483314774,0.5084322977,0.5084322977,1,1,309.1375099,309.1375099,0.96689462,0.96689462,1,1
DB00585,109350,1,0.9168313423,0.9168313423,0.7366878176,0.5316095331,1,1,224.4370736,224.4370736,1,1,1,1
DB00585,304790,1,0.9168313423,0.9168313423,0.6945680501,0.5316095331,1,1,224.4370736,224.4370736,1,1,1,1
DB00585,190310,1,0.9168313423,0.9168313423,0.6941215128,0.5316095331,1,1,224.4370736,224.4370736,1,1,1,1
DB00585,600263,1,0.7366878176,0.7028341935,0.7366878176,0.5316095331,1,1,224.4370736,224.4370736,1,1,1,1
DB01254,247640,1,0.8264323962,0.8027729719,0.8264323962,0.599096385,0.8264323962,0.5754055066,141.5662389,141.5662389,0.9498167038,0.9498167038,0.8264323962,0.4459811787
DB01254,276300,1,0.8264323962,0.7961173387,0.8264323962,0.599096385,0.8264323962,0.5754055066,141.4743793,141.4743793,0.9498167038,0.9498167038,0.8264323962,0.4459811787
DB01254,223350,1,0.8038627799,0.7745966692,0.8038627799,0.4947088458,0.8038627799,0.3490010815,141.4425678,141.4425678,0.8541213994,0.8541213994,0.8038627799,0.250391166
DB00371,601042,1,0.5557542722,0.5099019514,0.5087867862,0.418121005,0.8359698454,0.3490010815,353.8827489,353.8827489,0.9645910867,0.9645910867,0.8359698454,0.5932607466
DB00371,200170,1,0.6352234032,0.6352234032,0.5087867862,0.4472135955,0.7075909877,0.3490010815,353.8827489,353.8827489,0.8731229496,0.8731229496,0.7075909877,0.2517921893
DB01104,164230,1,0.9303020894,0.6756639247,0.9303020894,0.6617087793,1,1,353.5392482,353.5392482,0.9978323705,0.9978323705,1,1
DB01104,167870,1,0.9303020894,0.6778343894,0.9303020894,0.6617087793,1,1,353.6071266,353.6071266,0.9978323705,0.9978323705,1,1
DB01104,131300,1,0.6549269438,0.596284794,0.6549269438,0.6301068135,1,1,353.5152048,353.5152048,0.9978323705,0.9978323705,1,1
DB01104,252320,1,0.6778343894,0.6778343894,0.6549269438,0.6301068135,1,1,353.5406624,353.5406624,0.9742122448,0.9742122448,1,1
DB01067,600496,1,0.9251831987,0.8913588211,0.9251831987,0.593295879,1,1,258.1143158,258.1143158,1,1,1,1
DB01067,125851,1,0.9251831987,0.8913588211,0.9251831987,0.593295879,1,1,258.1143158,258.1143158,1,1,1,1
DB01067,125853,1,0.8913588211,0.8913588211,0.8748649186,0.593295879,1,1,258.1143158,258.1143158,1,1,1,1
DB01067,125850,1,0.9179349594,0.8913588211,0.9179349594,0.593295879,1,1,258.1143158,258.1143158,1,1,1,1
DB00989,605055,1,0.8263242333,0.6729265849,0.8263242333,0.6885998415,0.8263242333,0.2116798562,343.4836241,343.4836241,0.9384032229,0.9384032229,0.8263242333,0.2336792146
DB00989,104300,1,0.8684739281,0.6729265849,0.8684739281,0.6885998415,0.8684739281,0.2116798562,343.4836241,343.4836241,0.9384032229,0.9384032229,0.8684739281,0.2336792146
DB00989,168100,1,0.8054075765,0.6546536707,0.8054075765,0.6426845869,0.8054075765,0.2116798562,359.5733583,359.5733583,0.8277483212,0.8277483212,0.8054075765,0.2319331199
DB00989,125320,1,0.8684739281,0.6729265849,0.8684739281,0.6885998415,0.8684739281,0.2116798562,359.5733583,359.5733583,0.9384032229,0.9384032229,0.8684739281,0.2336792146
DB00575,137580,1,0.9051667327,0.6654751256,0.9051667327,0.4403593417,1,1,228.7290974,228.7290974,0.9568139602,0.9568139602,1,1
DB00575,147530,1,0.7831739871,0.6432675209,0.7831739871,0.5379235096,1,1,228.8492954,228.8492954,0.9555136663,0.9555136663,1,1
DB00575,144110,1,0.7595374821,0.5883484054,0.7595374821,0.4976133515,0.7595374821,0.3490010815,228.7225393,228.7225393,0.9436899776,0.9436899776,0.7595374821,0.7167176654
DB00575,143465,1,0.9051667327,0.7071067812,0.9051667327,0.5481953436,1,1,228.6766276,228.6766276,0.9720929838,0.9720929838,1,1
DB00575,608622,1,0.8136537404,0.7319250547,0.8136537404,0.5481953436,1,1,228.7837407,228.7837407,1,1,1,1
DB00575,161900,1,0.7628682221,0.7319250547,0.7628682221,0.5481953436,1,1,228.8471105,228.8471105,1,1,1,1
DB00575,601042,1,0.8744746322,0.8744746322,0.7842163005,0.5011198222,1,1,228.8492954,228.8492954,0.96672425,0.96672425,1,1
DB00575,607554,1,0.8136537404,0.6546536707,0.8136537404,0.5077524003,1,1,228.6875598,228.6875598,0.9263645055,0.9263645055,1,1
DB00575,171300,1,0.7747372054,0.7319250547,0.7747372054,0.4692371322,1,1,228.6285197,228.6285197,1,1,1,1
DB00575,102300,1,0.8097683401,0.6140433049,0.8097683401,0.4835764199,1,1,228.6569483,228.6569483,0.939178207,0.939178207,1,1
DB01400,254200,1,0.859124693,0.859124693,0.5442079569,0.5048781643,1,1,52.63078947,52.63078947,0.974347013,0.974347013,1,1
DB01400,157950,1,0.7745966692,0.7745966692,0.5442079569,0.3982721302,0.7216479937,0.2116798562,54.5802162,54.5802162,0.7871747098,0.7871747098,0.7216479937,0.2139582779
DB01229,114480,1,0.9728456051,0.9728456051,0.9225263842,0.6142192108,1,1,185.7121428,185.7121428,1,1,1,1
DB01229,148000,1,0.8133141864,0.8003905297,0.7788618667,0.5142720519,1,1,185.7040657,185.7040657,0.8890189476,0.8890189476,1,1
DB01229,194070,1,0.9225263842,0.7917484901,0.9225263842,0.593779507,1,1,185.407659,185.407659,0.9225263842,0.8755555762,1,1
DB00547,233810,1,0.9695359715,0.9695359715,0.6267831705,0.6267831705,1,1,327.5912087,327.5912087,1,1,1,1
DB00899,147530,1,0.8320502943,0.8320502943,0.5138530372,0.5138530372,1,1,359.1281108,359.1281108,1,1,1,1
DB01086,147530,1,0.7533708035,0.7533708035,0.4990886236,0.3665083331,1,1,291.0515418,291.0515418,1,1,1,1
DB01086,166760,1,0.5773502692,0.5773502692,0.4990886236,0.2557744333,0.682649512,0.3490010815,275.5358416,275.5358416,0.8239615839,0.8239615839,0.682649512,0.1900322356
DB00697,160750,1,0.7008804972,0.4404881959,0.7008804972,0.4673230195,0.7069621938,0.2116798562,359.2909684,359.2909684,0.8756896688,0.8756896688,0.7069621938,0.2150395894
DB00697,190400,1,0.7736239165,0.5322906474,0.7736239165,0.5219539227,0.8205591974,0.2116798562,308.477656,289.3371736,0.8279115645,0.8279115645,0.8205591974,0.1717609611
DB00697,157300,1,0.7421469256,0.6731456009,0.7421469256,0.5711916902,0.7421469256,0.3490010815,359.2909684,359.2909684,0.9374524971,0.9374524971,0.7421469256,0.54438112
DB00697,601042,1,0.8744746322,0.8744746322,0.7736239165,0.5219539227,1,1,359.2909684,359.2909684,0.96672425,0.96672425,1,1
DB00697,200170,1,0.7008804972,0.6271032028,0.7008804972,0.5278615073,0.7008804972,0.3490010815,359.2909684,359.2909684,0.8788732567,0.8788732567,0.7008804972,0.4802013933
DB00788,147530,1,0.8997354108,0.8997354108,0.770631059,0.6567895774,1,1,233.9123768,233.9123768,1,1,1,1
DB00788,133690,1,0.8707702044,0.6614378278,0.8707702044,0.5886941876,1,1,233.8824491,233.8824491,1,1,1,1
DB00788,165720,1,0.8997354108,0.8997354108,0.8663367227,0.6567895774,1,1,233.8824491,233.8824491,1,1,1,1
DB00788,607459,1,0.8997354108,0.8997354108,0.715709431,0.6567895774,1,1,233.8824491,233.8824491,1,1,1,1
DB00788,157300,1,0.7844645406,0.7844645406,0.715709431,0.5711916902,1,1,233.9123768,233.9123768,0.9331411392,0.9331411392,1,1
DB00788,133600,1,0.8707702044,0.6614378278,0.8707702044,0.5144957554,0.8707702044,0.3490010815,233.7177785,233.7177785,0.9331411392,0.9331411392,0.8707702044,0.2217903865
DB00788,607850,1,0.8997354108,0.8997354108,0.8767268274,0.6567895774,1,1,233.8824491,233.8824491,1,1,1,1
DB00788,140600,1,0.8997354108,0.8997354108,0.8767268274,0.6567895774,1,1,233.8824491,233.8824491,1,1,1,1
DB00788,252320,1,0.770631059,0.6633249581,0.770631059,0.6567895774,1,1,233.8076132,233.8076132,0.9204262583,0.9204262583,1,1
DB00788,208230,1,0.8997354108,0.8997354108,0.8137546657,0.6567895774,1,1,233.8824491,233.8824491,1,1,1,1
DB00788,150600,1,0.7844645406,0.7844645406,0.7758453175,0.6567895774,1,1,233.8076132,233.8076132,0.9530427392,0.9530427392,1,1
DB01064,208550,1,0.9235481452,0.9235481452,0.8710448196,0.5410017808,1,1,304.806496,304.806496,0.9388390063,0.9388390063,1,1
DB01064,600807,1,0.9235481452,0.9235481452,0.8710448196,0.5410017808,1,1,304.806496,304.806496,0.9388390063,0.9388390063,1,1
DB01064,115000,1,0.8514693183,0.8514693183,0.6663162776,0.4506939094,0.7605120022,0.3490010815,296.9377039,296.9377039,0.9308277223,0.9308277223,0.7605120022,0.2233399037
DB00216,607498,1,1,1,1,1,1,1,202.3907112,202.3165836,1,1,1,1
DB00216,607508,1,1,1,1,1,1,1,202.3907112,202.3165836,1,1,1,1
DB00216,300125,1,0.9765278554,1,0.9765278554,1,1,1,202.3165836,202.3165836,0.9765278554,1,1,1
DB00216,157300,1,1,0.9114654304,1,0.6733003292,1,1,202.3907112,202.3907112,1,0.9515004372,1,1
DB00216,607501,1,0.9763620348,1,0.9763620348,1,0.9763620348,1,197.6066067,202.3165836,0.9763620348,1,0.9763620348,1
DB00216,607516,1,0.9729218677,0,0.9729218677,0,0.9729218677,0,195.3122441,0,0.9729218677,0,0.9729218677,0
DB00945,147530,1,0.9325048082,0.9325048082,0.7466798921,0.4484272031,1,1,302.3706335,302.3706335,0.9218618128,0.9218618128,1,1
DB00945,165720,1,0.8663367227,0.8528028654,0.8663367227,0.4862987626,1,1,302.3474822,302.3474822,0.91393131,0.91393131,1,1
DB00945,125310,1,0.7991876234,0.5039526307,0.7991876234,0.4455034034,0.7991876234,0.3490010815,302.2995203,302.2995203,0.8537740289,0.8537740289,0.7991876234,0.2520935445
DB00945,607459,1,0.8528028654,0.8528028654,0.7428429735,0.4862987626,1,1,302.3474822,302.3474822,0.91393131,0.91393131,1,1
DB00945,157300,1,0.7860950423,0.7844645406,0.7860950423,0.4072513457,1,1,302.3706335,302.3706335,0.9096982298,0.9096982298,1,1
DB00945,607850,1,0.8767268274,0.8528028654,0.8767268274,0.4862987626,1,1,302.3474822,302.3474822,0.91393131,0.91393131,1,1
DB00945,152700,1,0.6589752969,0.53935989,0.6589752969,0.3350296971,0.6589752969,0.5754055066,302.0413879,302.0413879,0.8571426345,0.8571426345,0.6589752969,0.236573433
DB00945,601367,1,0.7991876234,0.632455532,0.7991876234,0.4455034034,0.7991876234,0.3490010815,302.2995203,302.2995203,0.8537740289,0.8710328448,0.7991876234,0.2906776383
DB00945,140600,1,0.8767268274,0.8528028654,0.8767268274,0.4862987626,1,1,302.3474822,302.3474822,0.91393131,0.91393131,1,1
DB00945,107320,1,0.6589752969,0,0.6589752969,0,0.6732327693,0,235.3704449,0,0.6589752969,0,0.6732327693,0
DB00945,208230,1,0.8528028654,0.8528028654,0.8137546657,0.4862987626,1,1,302.3474822,302.3474822,0.91393131,0.91393131,1,1
DB00945,150600,1,0.7844645406,0.7844645406,0.7758453175,0.3841106398,1,1,302.2895962,302.2895962,0.913100857,0.913100857,1,1
DB00741,166760,1,0.9486832981,0.9486832981,0.7725925348,0.7725925348,1,1,320.49961,320.49961,0.9646235069,0.9646235069,1,1
DB00741,233810,1,0.9486832981,0.9486832981,0.7725925348,0.7725925348,1,1,320.435641,320.435641,0.9646235069,0.9646235069,1,1
DB00744,208550,1,0.8710448196,0.6924247647,0.8710448196,0.5345224838,0.8710448196,0.3490010815,357.4982517,357.4982517,0.9421685434,0.9421685434,0.8710448196,0.2272994525
DB00744,600807,1,0.8710448196,0.6454972244,0.8710448196,0.4472135955,0.8710448196,0.3490010815,357.0994259,357.0994259,0.9421685434,0.9421685434,0.8710448196,0.2201354981
DB00443,151590,1,0.9801960588,0.9801960588,0.8268296042,0.6525191568,1,1,351.8749778,351.8749778,1,1,1,1
DB00443,133600,1,1,1,1,1,1,1,338.8244383,338.8244383,1,1,1,1
DB00443,603165,1,0.9063269672,0.9063269672,0.7451887396,0.4275027727,1,1,320.7896507,320.7896507,1,1,1,1
DB00936,147530,1,0.8846517369,0.8846517369,0.5755473776,0.4646601886,1,1,322.0046584,322.0046584,0.9751686087,0.9751686087,1,1
DB00936,604416,1,0.7427813527,0.7427813527,0.7104518428,0.4303314829,0.7142198622,0.5754055066,321.9860245,321.9860245,0.8279150476,0.8279150476,0.7142198622,0.2503955013
DB00936,106400,1,0.7104518428,0.5940885258,0.7104518428,0.3731494424,0.7229642006,0.2116798562,321.8617716,321.8617716,0.9340935938,0.9340935938,0.7229642006,0.2424633747
DB01189,147530,1,0.6407301997,0.4225771274,0.6407301997,0.4483358397,0.6407301997,0.3490010815,356.8024664,356.8024664,0.9085562058,0.9085562058,0.6407301997,0.3596770866
DB01189,608622,1,0.7628682221,0.3627381251,0.7628682221,0.438178046,0.7628682221,0.3490010815,356.7604238,356.7604238,0.8802876647,0.8802876647,0.7628682221,0.3409112085
DB01189,161900,1,0.7628682221,0.4313310928,0.7628682221,0.438178046,0.7628682221,0.3490010815,356.801065,356.801065,0.8802876647,0.8802876647,0.7628682221,0.3409112085
DB00706,147530,1,0.7181848465,0.7181848465,0.6035216737,0.6035216737,1,1,307.5825093,307.5825093,0.9578902521,0.9578902521,1,1
DB00706,600082,1,0.7181848465,0.7181848465,0.6050296288,0.6035216737,1,1,307.4882112,307.4882112,0.9578902521,0.9578902521,1,1
DB00706,310468,1,0.7455685132,0.5927489784,0.6050296288,0.4141652408,0.7923645053,0.2116798562,307.3467098,307.3467098,0.8775011966,0.8775011966,0.7923645053,0.2432801312
DB00706,200170,1,0.7181848465,0.7181848465,0.6035216737,0.6035216737,1,1,307.5825093,307.5825093,0.9578902521,0.9578902521,1,1
DB00287,161900,1,0.8892118276,0.8892118276,0.6286946135,0.6286946135,1,1,359.0111419,359.0111419,1,1,1,1
DB00287,137750,1,0.9411781121,0.8892118276,0.9411781121,0.6286946135,1,1,359.0111419,359.0111419,1,1,1,1
DB00287,137760,1,0.9411781121,0.8892118276,0.9411781121,0.6286946135,1,1,359.0111419,359.0111419,1,1,1,1
DB00287,601682,1,0.905181708,0.8892118276,0.905181708,0.6286946135,1,1,359.0111419,359.0111419,1,1,1,1
DB01005,263300,1,0.816808504,0,0.816808504,0,0.816808504,0,286.9438883,0,0.816808504,0,0.816808504,0
DB01005,276300,1,0.7799142033,0.6666666667,0.7799142033,0.478969482,1,1,350.3426894,350.3426894,0.9414551535,0.9414551535,1,1
DB01005,155600,1,0.9012429172,0.4731602234,0.9012429172,0.4334498678,0.9012429172,0.3490010815,344.2382896,344.2382896,0.9012429172,0.8072095304,0.9012429172,0.2318659502
DB01005,155601,1,0.9012429172,0.4731602234,0.9012429172,0.4334498678,0.9012429172,0.3490010815,344.2382896,344.2382896,0.9012429172,0.8072095304,0.9012429172,0.2318659502
DB01005,144700,1,0.7445904205,0.5252257314,0.7445904205,0.4719399037,0.7445904205,0.5754055066,350.3341262,350.3341262,0.9250219345,0.9250219345,0.7445904205,0.2382411633
DB01005,187950,1,0.816808504,0,0.816808504,0,0.816808504,0,293.6679864,0,0.816808504,0,0.816808504,0
DB01009,165720,1,0.8663367227,0.8498365856,0.8663367227,0.6448578015,1,1,192.6499416,192.6499416,0.9821254573,0.9821254573,1,1
DB01009,607459,1,0.8498365856,0.8498365856,0.6448578015,0.6448578015,1,1,192.6499416,192.6499416,0.9821254573,0.9821254573,1,1
DB01009,607850,1,0.8767268274,0.8498365856,0.8767268274,0.6448578015,1,1,192.6499416,192.6499416,0.9821254573,0.9821254573,1,1
DB01009,140600,1,0.8767268274,0.8498365856,0.8767268274,0.6448578015,1,1,192.6499416,192.6499416,0.9821254573,0.9821254573,1,1
DB01009,208230,1,0.8498365856,0.8498365856,0.8137546657,0.6448578015,1,1,192.6499416,192.6499416,0.9821254573,0.9821254573,1,1
DB00977,192000,1,0.8596470854,0.8215838363,0.8141111435,0.5018484351,0.872975742,0.5754055066,305.6484909,305.6484909,0.9900883089,0.9900883089,0.872975742,0.3909106093
DB00977,102500,1,0.9847319278,0.9847319278,0.650028502,0.4806734145,1,1,305.6484909,305.6484909,1,1,1,1
DB00977,604416,1,0.716114874,0.716114874,0.6213780803,0.4402254532,0.7570025107,0.5754055066,305.7008341,305.7008341,0.9090571364,0.9090571364,0.7570025107,0.4425120159
DB00977,184700,1,0.8311730086,0.8215838363,0.8311730086,0.5018484351,0.8311730086,0.5754055066,261.2527512,261.2527512,0.9733731502,0.9733731502,0.8311730086,0.3909106093
